,t_seq,t_dist,t_dist_seq,t_dist_mpi,k_dist
0,0.00010355799999994808,1.045279437,0.028862193000000147,1.0164172439999999,1
1,0.00034375099999994774,0.000797642999999848,0.00029184999999976036,0.0005057930000000876,1
2,0.001272021000000123,0.00204014099999994,0.0008438869999998211,0.0011962540000001187,1
3,0.005369049000000015,0.28754004899999996,0.003009573000000154,0.2845304759999998,1
4,0.01907799999999993,1.4718962150000001,0.011621710000000451,1.4602745049999997,1
5,0.07975494700000141,1.1696790460000006,0.045400472000001635,1.124278573999999,1
6,0.32460906699999903,0.4647073459999991,0.18687322099999726,0.2778341250000018,1
7,1.302825296,2.0362748370000006,0.829604242000002,1.2066705949999985,1
8,5.205994732999997,9.173990801000002,3.779982504999996,5.394008296000006,1
